#step,cat_index,cat,V 
161,1,Defective,3
162,1,Defective,3
163,1,Defective,3
164,1,Defective,3
165,1,Defective,3
166,1,Defective,3
167,1,Defective,3
168,1,Defective,3
169,1,Defective,3
170,1,Defective,3
171,1,Defective,3
172,1,Defective,3
173,1,Defective,3
174,1,Defective,3
175,1,Defective,3
176,1,Defective,3
177,1,Defective,3
178,1,Defective,3
179,1,Defective,3
180,1,Defective,3
181,1,Defective,3
182,1,Defective,3
183,1,Defective,3
184,1,Defective,3
185,1,Defective,3
186,1,Defective,3
187,1,Defective,3
188,1,Defective,3
189,1,Defective,3
190,1,Defective,3
191,1,Defective,3
192,1,Defective,3
193,1,Defective,3
194,1,Defective,3
195,1,Defective,3
196,1,Defective,3
197,1,Defective,3
198,1,Defective,3
199,1,Defective,3
200,1,Defective,3
201,1,Defective,3
202,1,Defective,3
203,1,Defective,3
204,1,Defective,3
205,1,Defective,3
206,1,Defective,3
207,1,Defective,3
208,1,Defective,3
209,1,Defective,3
210,1,Defective,3
211,1,Defective,3
212,1,Defective,3
213,1,Defective,3
214,1,Defective,3
215,1,Defective,3
216,1,Defective,3
217,1,Defective,3
218,1,Defective,3
219,1,Defective,3
220,1,Defective,3
221,1,Defective,3
222,1,Defective,3
223,1,Defective,3
224,1,Defective,3
225,1,Defective,3
226,1,Defective,3
227,1,Defective,3
228,1,Defective,3
229,1,Defective,3
230,1,Defective,3
231,1,Defective,3
232,1,Defective,3
233,1,Defective,3
234,1,Defective,3
235,1,Defective,3
236,1,Defective,3
237,1,Defective,3
238,1,Defective,3
239,1,Defective,3
240,1,Defective,3
241,1,Defective,3
242,1,Defective,3
243,1,Defective,3
244,1,Defective,3
245,1,Defective,3
246,1,Defective,3
247,1,Defective,3
248,1,Defective,3
249,1,Defective,3
250,1,Defective,3
251,1,Defective,3
252,1,Defective,3
253,1,Defective,3
254,1,Defective,3
255,1,Defective,3
256,1,Defective,3
257,1,Defective,3
258,1,Defective,3
259,1,Defective,3
260,1,Defective,3
261,1,Defective,3
262,1,Defective,3
263,1,Defective,3
264,1,Defective,3
265,1,Defective,3
266,1,Defective,3
267,1,Defective,3
268,1,Defective,3
269,1,Defective,3
270,1,Defective,3
271,1,Defective,3
272,1,Defective,3
273,1,Defective,3
274,1,Defective,3
275,1,Defective,3
276,1,Defective,3
277,1,Defective,3
278,1,Defective,3
279,1,Defective,3
280,1,Defective,3
281,1,Defective,3
282,1,Defective,3
283,1,Defective,3
284,1,Defective,3
285,1,Defective,3
286,1,Defective,3
287,1,Defective,3
288,1,Defective,3
289,1,Defective,3
290,1,Defective,3
291,1,Defective,3
292,1,Defective,3
293,1,Defective,3
294,1,Defective,3
295,1,Defective,3
296,1,Defective,3
297,1,Defective,3
298,1,Defective,3
299,1,Defective,3
300,1,Defective,3
301,1,Defective,3
302,1,Defective,3
303,1,Defective,3
304,1,Defective,3
305,1,Defective,3
306,1,Defective,3
307,1,Defective,3
308,1,Defective,3
309,1,Defective,3
310,1,Defective,3
311,1,Defective,3
312,1,Defective,3
313,1,Defective,3
314,1,Defective,3
315,1,Defective,3
316,1,Defective,3
317,1,Defective,3
318,1,Defective,3
319,1,Defective,3
320,1,Defective,3
321,1,Defective,3
322,1,Defective,3
323,1,Defective,3
324,1,Defective,3
325,1,Defective,3
326,1,Defective,3
327,1,Defective,3
328,1,Defective,3
329,1,Defective,3
330,1,Defective,3
331,1,Defective,3
332,1,Defective,3
333,1,Defective,3
334,1,Defective,3
335,1,Defective,3
336,1,Defective,3
337,1,Defective,3
338,1,Defective,3
339,1,Defective,3
340,1,Defective,3
341,1,Defective,3
342,1,Defective,3
343,1,Defective,3
344,1,Defective,3
345,1,Defective,3
346,1,Defective,3
347,1,Defective,3
348,1,Defective,3
349,1,Defective,3
350,1,Defective,3
351,1,Defective,3
352,1,Defective,3
353,1,Defective,3
354,1,Defective,3
355,1,Defective,3
356,1,Defective,3
357,1,Defective,3
358,1,Defective,3
359,1,Defective,3
360,1,Defective,3
361,1,Defective,3
362,1,Defective,3
363,1,Defective,3
364,1,Defective,3
365,1,Defective,3
366,1,Defective,3
367,1,Defective,3
368,1,Defective,3
369,1,Defective,3
370,1,Defective,3
371,1,Defective,3
372,1,Defective,3
373,1,Defective,3
374,1,Defective,3
375,1,Defective,3
376,1,Defective,3
377,1,Defective,3
378,1,Defective,3
379,1,Defective,3
380,1,Defective,3
381,1,Defective,3
382,1,Defective,3
383,1,Defective,3
384,1,Defective,3
385,1,Defective,3
386,1,Defective,3
387,1,Defective,3
388,1,Defective,3
389,1,Defective,3
390,1,Defective,3
391,1,Defective,3
392,1,Defective,3
393,1,Defective,3
394,1,Defective,3
395,1,Defective,3
396,1,Defective,3
397,1,Defective,3
398,1,Defective,3
399,1,Defective,3
400,1,Defective,3
401,1,Defective,3
402,1,Defective,3
403,1,Defective,3
404,1,Defective,3
405,1,Defective,3
406,1,Defective,3
407,1,Defective,3
408,1,Defective,3
409,1,Defective,3
410,1,Defective,3
411,1,Defective,3
412,1,Defective,3
413,1,Defective,3
414,1,Defective,3
415,1,Defective,3
416,1,Defective,3
417,1,Defective,3
418,1,Defective,3
419,1,Defective,3
420,1,Defective,3
421,1,Defective,3
422,1,Defective,3
423,1,Defective,3
424,1,Defective,3
425,1,Defective,3
426,1,Defective,3
427,1,Defective,3
428,1,Defective,3
429,1,Defective,3
430,1,Defective,3
431,1,Defective,3
432,1,Defective,3
433,1,Defective,3
434,1,Defective,3
435,1,Defective,3
436,1,Defective,3
437,1,Defective,3
438,1,Defective,3
439,1,Defective,3
440,1,Defective,3
441,1,Defective,3
442,1,Defective,3
443,1,Defective,3
444,1,Defective,3
445,1,Defective,3
446,1,Defective,3
447,1,Defective,3
448,1,Defective,3
449,1,Defective,3
450,1,Defective,3
451,1,Defective,3
452,1,Defective,3
453,1,Defective,3
454,1,Defective,3
455,1,Defective,3
456,1,Defective,3
457,1,Defective,3
458,1,Defective,3
459,1,Defective,3
460,1,Defective,3
461,1,Defective,3
462,1,Defective,3
463,1,Defective,3
464,1,Defective,3
465,1,Defective,3
466,1,Defective,3
467,1,Defective,3
468,1,Defective,3
469,1,Defective,3
470,1,Defective,3
471,1,Defective,3
472,1,Defective,3
473,1,Defective,3
474,1,Defective,3
475,1,Defective,3
476,1,Defective,3
477,1,Defective,3
478,1,Defective,3
479,1,Defective,3
480,1,Defective,3
481,1,Defective,3
482,1,Defective,3
483,1,Defective,3
484,1,Defective,3
485,1,Defective,3
486,1,Defective,3
487,1,Defective,3
488,1,Defective,3
489,1,Defective,3
490,1,Defective,3
491,1,Defective,3
492,1,Defective,3
493,1,Defective,3
494,1,Defective,3
495,1,Defective,3
496,1,Defective,3
497,1,Defective,3
498,1,Defective,3
499,1,Defective,3
500,1,Defective,3
501,1,Defective,3
502,1,Defective,3
503,1,Defective,3
504,1,Defective,3
505,1,Defective,3
506,1,Defective,3
507,1,Defective,3
508,1,Defective,3
509,1,Defective,3
510,1,Defective,3
511,1,Defective,3
512,1,Defective,3
513,1,Defective,3
514,1,Defective,3
515,1,Defective,3
516,1,Defective,3
517,1,Defective,3
518,1,Defective,3
519,1,Defective,3
520,1,Defective,3
521,1,Defective,3
522,1,Defective,3
523,1,Defective,3
524,1,Defective,3
525,1,Defective,3
526,1,Defective,3
527,1,Defective,3
528,1,Defective,3
529,1,Defective,3
530,1,Defective,3
531,1,Defective,3
532,1,Defective,3
533,1,Defective,3
534,1,Defective,3
535,1,Defective,3
536,1,Defective,3
537,1,Defective,3
538,1,Defective,3
539,1,Defective,3
540,1,Defective,3
541,1,Defective,3
542,1,Defective,3
543,1,Defective,3
544,1,Defective,3
545,1,Defective,3
546,1,Defective,3
547,1,Defective,3
548,1,Defective,3
549,1,Defective,3
550,1,Defective,3
551,1,Defective,3
552,1,Defective,3
553,1,Defective,3
554,1,Defective,3
555,1,Defective,3
556,1,Defective,3
557,1,Defective,3
558,1,Defective,3
559,1,Defective,3
560,1,Defective,3
561,1,Defective,3
562,1,Defective,3
563,1,Defective,3
564,1,Defective,3
565,1,Defective,3
566,1,Defective,3
567,1,Defective,3
568,1,Defective,3
569,1,Defective,3
570,1,Defective,3
571,1,Defective,3
572,1,Defective,3
573,1,Defective,3
574,1,Defective,3
575,1,Defective,3
576,1,Defective,3
577,1,Defective,3
578,1,Defective,3
579,1,Defective,3
580,1,Defective,3
581,1,Defective,3
582,1,Defective,3
583,1,Defective,3
584,1,Defective,3
585,1,Defective,3
586,1,Defective,3
587,1,Defective,3
588,1,Defective,3
589,1,Defective,3
590,1,Defective,3
591,1,Defective,3
592,1,Defective,3
593,1,Defective,3
594,1,Defective,3
595,1,Defective,3
596,1,Defective,3
597,1,Defective,3
598,1,Defective,3
599,1,Defective,3
600,1,Defective,3
601,1,Defective,3
602,1,Defective,3
603,1,Defective,3
604,1,Defective,3
605,1,Defective,3
606,1,Defective,3
607,1,Defective,3
608,1,Defective,3
609,1,Defective,3
610,1,Defective,3
611,1,Defective,3
612,1,Defective,3
613,1,Defective,3
614,1,Defective,3
615,1,Defective,3
616,1,Defective,3
617,1,Defective,3
618,1,Defective,3
619,1,Defective,3
620,1,Defective,3
621,1,Defective,3
622,1,Defective,3
623,1,Defective,3
624,1,Defective,3
625,1,Defective,3
626,1,Defective,3
627,1,Defective,3
628,1,Defective,3
629,1,Defective,3
630,1,Defective,3
631,1,Defective,3
632,1,Defective,3
633,1,Defective,3
634,1,Defective,3
635,1,Defective,3
636,1,Defective,3
637,1,Defective,3
638,1,Defective,3
639,1,Defective,3
640,1,Defective,3
641,1,Defective,3
642,1,Defective,3
643,1,Defective,3
644,1,Defective,3
645,1,Defective,3
646,1,Defective,3
647,1,Defective,3
648,1,Defective,3
649,1,Defective,3
650,1,Defective,3
651,1,Defective,3
652,1,Defective,3
653,1,Defective,3
654,1,Defective,3
655,1,Defective,3
656,1,Defective,3
657,1,Defective,3
658,1,Defective,3
659,1,Defective,3
660,1,Defective,3
661,1,Defective,3
662,1,Defective,3
663,1,Defective,3
664,1,Defective,3
665,1,Defective,3
666,1,Defective,3
667,1,Defective,3
668,1,Defective,3
669,1,Defective,3
670,1,Defective,3
671,1,Defective,3
672,1,Defective,3
673,1,Defective,3
674,1,Defective,3
675,1,Defective,3
676,1,Defective,3
677,1,Defective,3
678,1,Defective,3
679,1,Defective,3
680,1,Defective,3
681,1,Defective,3
682,1,Defective,3
683,1,Defective,3
684,1,Defective,3
685,1,Defective,3
686,1,Defective,3
687,1,Defective,3
688,1,Defective,3
689,1,Defective,3
690,1,Defective,3
691,1,Defective,3
692,1,Defective,3
693,1,Defective,3
694,1,Defective,3
695,1,Defective,3
696,1,Defective,3
697,1,Defective,3
698,1,Defective,3
699,1,Defective,3
700,1,Defective,3
701,1,Defective,3
702,1,Defective,3
703,1,Defective,3
704,1,Defective,3
705,1,Defective,3
706,1,Defective,3
707,1,Defective,3
708,1,Defective,3
709,1,Defective,3
710,1,Defective,3
711,1,Defective,3
712,1,Defective,3
713,1,Defective,3
714,1,Defective,3
715,1,Defective,3
716,1,Defective,3
717,1,Defective,3
718,1,Defective,3
719,1,Defective,3
720,1,Defective,3
721,1,Defective,3
722,1,Defective,3
723,1,Defective,3
724,1,Defective,3
725,1,Defective,3
726,1,Defective,3
727,1,Defective,3
728,1,Defective,3
729,1,Defective,3
730,1,Defective,3
731,1,Defective,3
732,1,Defective,3
733,1,Defective,3
734,1,Defective,3
735,1,Defective,3
736,1,Defective,3
737,1,Defective,3
738,1,Defective,3
739,1,Defective,3
740,1,Defective,3
741,1,Defective,3
742,1,Defective,3
743,1,Defective,3
744,1,Defective,3
745,1,Defective,3
746,1,Defective,3
747,1,Defective,3
748,1,Defective,3
749,1,Defective,3
750,1,Defective,3
751,1,Defective,3
752,1,Defective,3
753,1,Defective,3
754,1,Defective,3
755,1,Defective,3
756,1,Defective,3
757,1,Defective,3
758,1,Defective,3
759,1,Defective,3
760,1,Defective,3
761,1,Defective,3
762,1,Defective,3
763,1,Defective,3
764,1,Defective,3
765,1,Defective,3
766,1,Defective,3
767,1,Defective,3
768,1,Defective,3
769,1,Defective,3
770,1,Defective,3
771,1,Defective,3
772,1,Defective,3
773,1,Defective,3
774,1,Defective,3
775,1,Defective,3
776,1,Defective,3
777,1,Defective,3
778,1,Defective,3
779,1,Defective,3
780,1,Defective,3
781,1,Defective,3
782,1,Defective,3
783,1,Defective,3
784,1,Defective,3
785,1,Defective,3
786,1,Defective,3
787,1,Defective,3
788,1,Defective,3
789,1,Defective,3
790,1,Defective,3
791,1,Defective,3
792,1,Defective,3
793,1,Defective,3
794,1,Defective,3
795,1,Defective,3
796,1,Defective,3
797,1,Defective,3
798,1,Defective,3
799,1,Defective,3
800,1,Defective,3
801,1,Defective,3
802,1,Defective,3
803,1,Defective,3
804,1,Defective,3
805,1,Defective,3
806,1,Defective,3
807,1,Defective,3
808,1,Defective,3
809,1,Defective,3
810,1,Defective,3
811,1,Defective,3
812,1,Defective,3
813,1,Defective,3
814,1,Defective,3
815,1,Defective,3
816,1,Defective,3
817,1,Defective,3
818,1,Defective,3
819,1,Defective,3
820,1,Defective,3
821,1,Defective,3
822,1,Defective,3
823,1,Defective,3
824,1,Defective,3
825,1,Defective,3
826,1,Defective,3
827,1,Defective,3
828,1,Defective,3
829,1,Defective,3
830,1,Defective,3
831,1,Defective,3
832,1,Defective,3
833,1,Defective,3
834,1,Defective,3
835,1,Defective,3
836,1,Defective,3
837,1,Defective,3
838,1,Defective,3
839,1,Defective,3
840,1,Defective,3
841,1,Defective,3
842,1,Defective,3
843,1,Defective,3
844,1,Defective,3
845,1,Defective,3
846,1,Defective,3
847,1,Defective,3
848,1,Defective,3
849,1,Defective,3
850,1,Defective,3
851,1,Defective,3
852,1,Defective,3
853,1,Defective,3
854,1,Defective,3
855,1,Defective,3
856,1,Defective,3
857,1,Defective,3
858,1,Defective,3
859,1,Defective,3
860,1,Defective,3
861,1,Defective,3
862,1,Defective,3
863,1,Defective,3
864,1,Defective,3
865,1,Defective,3
866,1,Defective,3
867,1,Defective,3
868,1,Defective,3
869,1,Defective,3
870,1,Defective,3
871,1,Defective,3
872,1,Defective,3
873,1,Defective,3
874,1,Defective,3
875,1,Defective,3
876,1,Defective,3
877,1,Defective,3
878,1,Defective,3
879,1,Defective,3
880,1,Defective,3
881,1,Defective,3
882,1,Defective,3
883,1,Defective,3
884,1,Defective,3
885,1,Defective,3
886,1,Defective,3
887,1,Defective,3
888,1,Defective,3
889,1,Defective,3
890,1,Defective,3
891,1,Defective,3
892,1,Defective,3
893,1,Defective,3
894,1,Defective,3
895,1,Defective,3
896,1,Defective,3
897,1,Defective,3
898,1,Defective,3
899,1,Defective,3
900,1,Defective,3
901,1,Defective,3
902,1,Defective,3
903,1,Defective,3
904,1,Defective,3
905,1,Defective,3
906,1,Defective,3
907,1,Defective,3
908,1,Defective,3
909,1,Defective,3
910,1,Defective,3
911,1,Defective,3
912,1,Defective,3
913,1,Defective,3
914,1,Defective,3
915,1,Defective,3
916,1,Defective,3
917,1,Defective,3
918,1,Defective,3
919,1,Defective,3
920,1,Defective,3
921,1,Defective,3
922,1,Defective,3
923,1,Defective,3
924,1,Defective,3
925,1,Defective,3
926,1,Defective,3
927,1,Defective,3
928,1,Defective,3
929,1,Defective,3
930,1,Defective,3
931,1,Defective,3
932,1,Defective,3
933,1,Defective,3
934,1,Defective,3
935,1,Defective,3
936,1,Defective,3
937,1,Defective,3
938,1,Defective,3
939,1,Defective,3
940,1,Defective,3
941,1,Defective,3
942,1,Defective,3
943,1,Defective,3
944,1,Defective,3
945,1,Defective,3
946,1,Defective,3
947,1,Defective,3
948,1,Defective,3
949,1,Defective,3
950,1,Defective,3
951,1,Defective,3
952,1,Defective,3
953,1,Defective,3
954,1,Defective,3
955,1,Defective,3
956,1,Defective,3
957,1,Defective,3
958,1,Defective,3
959,1,Defective,3
960,1,Defective,3
961,1,Defective,3
962,1,Defective,3
963,1,Defective,3
964,1,Defective,3
965,1,Defective,3
966,1,Defective,3
967,1,Defective,3
968,1,Defective,3
969,1,Defective,3
970,1,Defective,3
971,1,Defective,3
972,1,Defective,3
973,1,Defective,3
974,1,Defective,3
975,1,Defective,3
976,1,Defective,3
977,1,Defective,3
978,1,Defective,3
979,1,Defective,3
980,1,Defective,3
981,1,Defective,3
982,1,Defective,3
983,1,Defective,3
984,1,Defective,3
985,1,Defective,3
986,1,Defective,3
987,1,Defective,3
988,1,Defective,3
989,1,Defective,3
990,1,Defective,3
991,1,Defective,3
992,1,Defective,3
993,1,Defective,3
994,1,Defective,3
995,1,Defective,3
996,1,Defective,3
997,1,Defective,3
998,1,Defective,3
999,1,Defective,3
