#step,cat_index,cat,V 
280,1,Defective,4
281,1,Defective,4
282,1,Defective,4
283,1,Defective,4
284,1,Defective,4
285,1,Defective,4
286,1,Defective,4
287,1,Defective,4
288,1,Defective,4
289,1,Defective,4
290,1,Defective,4
291,1,Defective,4
292,1,Defective,4
293,1,Defective,4
294,1,Defective,4
295,1,Defective,4
296,1,Defective,4
297,1,Defective,4
298,1,Defective,4
299,1,Defective,4
300,1,Defective,4
301,1,Defective,4
302,1,Defective,4
303,1,Defective,4
304,1,Defective,4
305,1,Defective,4
306,1,Defective,4
307,1,Defective,4
308,1,Defective,4
309,1,Defective,4
310,1,Defective,4
311,1,Defective,4
312,1,Defective,4
313,1,Defective,4
314,1,Defective,4
315,1,Defective,4
316,1,Defective,4
317,1,Defective,4
318,1,Defective,4
319,1,Defective,4
320,1,Defective,4
321,1,Defective,4
322,1,Defective,4
323,1,Defective,4
324,1,Defective,4
325,1,Defective,4
326,1,Defective,4
327,1,Defective,4
328,1,Defective,4
329,1,Defective,4
330,1,Defective,4
331,1,Defective,4
332,1,Defective,4
333,1,Defective,4
334,1,Defective,4
335,1,Defective,4
336,1,Defective,4
337,1,Defective,4
338,1,Defective,4
339,1,Defective,4
340,1,Defective,4
341,1,Defective,4
342,1,Defective,4
343,1,Defective,4
344,1,Defective,4
345,1,Defective,4
346,1,Defective,4
347,1,Defective,4
348,1,Defective,4
349,1,Defective,4
350,1,Defective,4
351,1,Defective,4
352,1,Defective,4
353,1,Defective,4
354,1,Defective,4
355,1,Defective,4
356,1,Defective,4
357,1,Defective,4
358,1,Defective,4
359,1,Defective,4
360,1,Defective,4
361,1,Defective,4
362,1,Defective,4
363,1,Defective,4
364,1,Defective,4
365,1,Defective,4
366,1,Defective,4
367,1,Defective,4
368,1,Defective,4
369,1,Defective,4
370,1,Defective,4
371,1,Defective,4
372,1,Defective,4
373,1,Defective,4
374,1,Defective,4
375,1,Defective,4
376,1,Defective,4
377,1,Defective,4
378,1,Defective,4
379,1,Defective,4
380,1,Defective,4
381,1,Defective,4
382,1,Defective,4
383,1,Defective,4
384,1,Defective,4
385,1,Defective,4
386,1,Defective,4
387,1,Defective,4
388,1,Defective,4
389,1,Defective,4
390,1,Defective,4
391,1,Defective,4
392,1,Defective,4
393,1,Defective,4
394,1,Defective,4
395,1,Defective,4
396,1,Defective,4
397,1,Defective,4
398,1,Defective,4
399,1,Defective,4
400,1,Defective,4
401,1,Defective,4
402,1,Defective,4
403,1,Defective,4
404,1,Defective,4
405,1,Defective,4
406,1,Defective,4
407,1,Defective,4
408,1,Defective,4
409,1,Defective,4
410,1,Defective,4
411,1,Defective,4
412,1,Defective,4
413,1,Defective,4
414,1,Defective,4
415,1,Defective,4
416,1,Defective,4
417,1,Defective,4
418,1,Defective,4
419,1,Defective,4
420,1,Defective,4
421,1,Defective,4
422,1,Defective,4
423,1,Defective,4
424,1,Defective,4
425,1,Defective,4
426,1,Defective,4
427,1,Defective,4
428,1,Defective,4
429,1,Defective,4
430,1,Defective,4
431,1,Defective,4
432,1,Defective,4
433,1,Defective,4
434,1,Defective,4
435,1,Defective,4
436,1,Defective,4
437,1,Defective,4
438,1,Defective,4
439,1,Defective,4
440,1,Defective,4
441,1,Defective,4
442,1,Defective,4
443,1,Defective,4
444,1,Defective,4
445,1,Defective,4
446,1,Defective,4
447,1,Defective,4
448,1,Defective,4
449,1,Defective,4
450,1,Defective,4
451,1,Defective,4
452,1,Defective,4
453,1,Defective,4
454,1,Defective,4
455,1,Defective,4
456,1,Defective,4
457,1,Defective,4
458,1,Defective,4
459,1,Defective,4
460,1,Defective,4
461,1,Defective,4
462,1,Defective,4
463,1,Defective,4
464,1,Defective,4
465,1,Defective,4
466,1,Defective,4
467,1,Defective,4
468,1,Defective,4
469,1,Defective,4
470,1,Defective,4
471,1,Defective,4
472,1,Defective,4
473,1,Defective,4
474,1,Defective,4
475,1,Defective,4
476,1,Defective,4
477,1,Defective,4
478,1,Defective,4
479,1,Defective,4
480,1,Defective,4
481,1,Defective,4
482,1,Defective,4
483,1,Defective,4
484,1,Defective,4
485,1,Defective,4
486,1,Defective,4
487,1,Defective,4
488,1,Defective,4
489,1,Defective,4
490,1,Defective,4
491,1,Defective,4
492,1,Defective,4
493,1,Defective,4
494,1,Defective,4
495,1,Defective,4
496,1,Defective,4
497,1,Defective,4
498,1,Defective,4
499,1,Defective,4
500,1,Defective,4
501,1,Defective,4
502,1,Defective,4
503,1,Defective,4
504,1,Defective,4
505,1,Defective,4
506,1,Defective,4
507,1,Defective,4
508,1,Defective,4
509,1,Defective,4
510,1,Defective,4
511,1,Defective,4
512,1,Defective,4
513,1,Defective,4
514,1,Defective,4
515,1,Defective,4
516,1,Defective,4
517,1,Defective,4
518,1,Defective,4
519,1,Defective,4
520,1,Defective,4
521,1,Defective,4
522,1,Defective,4
523,1,Defective,4
524,1,Defective,4
525,1,Defective,4
526,1,Defective,4
527,1,Defective,4
528,1,Defective,4
529,1,Defective,4
530,1,Defective,4
531,1,Defective,4
532,1,Defective,4
533,1,Defective,4
534,1,Defective,4
535,1,Defective,4
536,1,Defective,4
537,1,Defective,4
538,1,Defective,4
539,1,Defective,4
540,1,Defective,4
541,1,Defective,4
542,1,Defective,4
543,1,Defective,4
544,1,Defective,4
545,1,Defective,4
546,1,Defective,4
547,1,Defective,4
548,1,Defective,4
549,1,Defective,4
550,1,Defective,4
551,1,Defective,4
552,1,Defective,4
553,1,Defective,4
554,1,Defective,4
555,1,Defective,4
556,1,Defective,4
557,1,Defective,4
558,1,Defective,4
559,1,Defective,4
560,1,Defective,4
561,1,Defective,4
562,1,Defective,4
563,1,Defective,4
564,1,Defective,4
565,1,Defective,4
566,1,Defective,4
567,1,Defective,4
568,1,Defective,4
569,1,Defective,4
570,1,Defective,4
571,1,Defective,4
572,1,Defective,4
573,1,Defective,4
574,1,Defective,4
575,1,Defective,4
576,1,Defective,4
577,1,Defective,4
578,1,Defective,4
579,1,Defective,4
580,1,Defective,4
581,1,Defective,4
582,1,Defective,4
583,1,Defective,4
584,1,Defective,4
585,1,Defective,4
586,1,Defective,4
587,1,Defective,4
588,1,Defective,4
589,1,Defective,4
590,1,Defective,4
591,1,Defective,4
592,1,Defective,4
593,1,Defective,4
594,1,Defective,4
595,1,Defective,4
596,1,Defective,4
597,1,Defective,4
598,1,Defective,4
599,1,Defective,4
600,1,Defective,4
601,1,Defective,4
602,1,Defective,4
603,1,Defective,4
604,1,Defective,4
605,1,Defective,4
606,1,Defective,4
607,1,Defective,4
608,1,Defective,4
609,1,Defective,4
610,1,Defective,4
611,1,Defective,4
612,1,Defective,4
613,1,Defective,4
614,1,Defective,4
615,1,Defective,4
616,1,Defective,4
617,1,Defective,4
618,1,Defective,4
619,1,Defective,4
620,1,Defective,4
621,1,Defective,4
622,1,Defective,4
623,1,Defective,4
624,1,Defective,4
625,1,Defective,4
626,1,Defective,4
627,1,Defective,4
628,1,Defective,4
629,1,Defective,4
630,1,Defective,4
631,1,Defective,4
632,1,Defective,4
633,1,Defective,4
634,1,Defective,4
635,1,Defective,4
636,1,Defective,4
637,1,Defective,4
638,1,Defective,4
639,1,Defective,4
640,1,Defective,4
641,1,Defective,4
642,1,Defective,4
643,1,Defective,4
644,1,Defective,4
645,1,Defective,4
646,1,Defective,4
647,1,Defective,4
648,1,Defective,4
649,1,Defective,4
650,1,Defective,4
651,1,Defective,4
652,1,Defective,4
653,1,Defective,4
654,1,Defective,4
655,1,Defective,4
656,1,Defective,4
657,1,Defective,4
658,1,Defective,4
659,1,Defective,4
660,1,Defective,4
661,1,Defective,4
662,1,Defective,4
663,1,Defective,4
664,1,Defective,4
665,1,Defective,4
666,1,Defective,4
667,1,Defective,4
668,1,Defective,4
669,1,Defective,4
670,1,Defective,4
671,1,Defective,4
672,1,Defective,4
673,1,Defective,4
674,1,Defective,4
675,1,Defective,4
676,1,Defective,4
677,1,Defective,4
678,1,Defective,4
679,1,Defective,4
680,1,Defective,4
681,1,Defective,4
682,1,Defective,4
683,1,Defective,4
684,1,Defective,4
685,1,Defective,4
686,1,Defective,4
687,1,Defective,4
688,1,Defective,4
689,1,Defective,4
690,1,Defective,4
691,1,Defective,4
692,1,Defective,4
693,1,Defective,4
694,1,Defective,4
695,1,Defective,4
696,1,Defective,4
697,1,Defective,4
698,1,Defective,4
699,1,Defective,4
700,1,Defective,4
701,1,Defective,4
702,1,Defective,4
703,1,Defective,4
704,1,Defective,4
705,1,Defective,4
706,1,Defective,4
707,1,Defective,4
708,1,Defective,4
709,1,Defective,4
710,1,Defective,4
711,1,Defective,4
712,1,Defective,4
713,1,Defective,4
714,1,Defective,4
715,1,Defective,4
716,1,Defective,4
717,1,Defective,4
718,1,Defective,4
719,1,Defective,4
720,1,Defective,4
721,1,Defective,4
722,1,Defective,4
723,1,Defective,4
724,1,Defective,4
725,1,Defective,4
726,1,Defective,4
727,1,Defective,4
728,1,Defective,4
729,1,Defective,4
730,1,Defective,4
731,1,Defective,4
732,1,Defective,4
733,1,Defective,4
734,1,Defective,4
735,1,Defective,4
736,1,Defective,4
737,1,Defective,4
738,1,Defective,4
739,1,Defective,4
740,1,Defective,4
741,1,Defective,4
742,1,Defective,4
743,1,Defective,4
744,1,Defective,4
745,1,Defective,4
746,1,Defective,4
747,1,Defective,4
748,1,Defective,4
749,1,Defective,4
750,1,Defective,4
751,1,Defective,4
752,1,Defective,4
753,1,Defective,4
754,1,Defective,4
755,1,Defective,4
756,1,Defective,4
757,1,Defective,4
758,1,Defective,4
759,1,Defective,4
760,1,Defective,4
761,1,Defective,4
762,1,Defective,4
763,1,Defective,4
764,1,Defective,4
765,1,Defective,4
766,1,Defective,4
767,1,Defective,4
768,1,Defective,4
769,1,Defective,4
770,1,Defective,4
771,1,Defective,4
772,1,Defective,4
773,1,Defective,4
774,1,Defective,4
775,1,Defective,4
776,1,Defective,4
777,1,Defective,4
778,1,Defective,4
779,1,Defective,4
780,1,Defective,4
781,1,Defective,4
782,1,Defective,4
783,1,Defective,4
784,1,Defective,4
785,1,Defective,4
786,1,Defective,4
787,1,Defective,4
788,1,Defective,4
789,1,Defective,4
790,1,Defective,4
791,1,Defective,4
792,1,Defective,4
793,1,Defective,4
794,1,Defective,4
795,1,Defective,4
796,1,Defective,4
797,1,Defective,4
798,1,Defective,4
799,1,Defective,4
800,1,Defective,4
801,1,Defective,4
802,1,Defective,4
803,1,Defective,4
804,1,Defective,4
805,1,Defective,4
806,1,Defective,4
807,1,Defective,4
808,1,Defective,4
809,1,Defective,4
810,1,Defective,4
811,1,Defective,4
812,1,Defective,4
813,1,Defective,4
814,1,Defective,4
815,1,Defective,4
816,1,Defective,4
817,1,Defective,4
818,1,Defective,4
819,1,Defective,4
820,1,Defective,4
821,1,Defective,4
822,1,Defective,4
823,1,Defective,4
824,1,Defective,4
825,1,Defective,4
826,1,Defective,4
827,1,Defective,4
828,1,Defective,4
829,1,Defective,4
830,1,Defective,4
831,1,Defective,4
832,1,Defective,4
833,1,Defective,4
834,1,Defective,4
835,1,Defective,4
836,1,Defective,4
837,1,Defective,4
838,1,Defective,4
839,1,Defective,4
840,1,Defective,4
841,1,Defective,4
842,1,Defective,4
843,1,Defective,4
844,1,Defective,4
845,1,Defective,4
846,1,Defective,4
847,1,Defective,4
848,1,Defective,4
849,1,Defective,4
850,1,Defective,4
851,1,Defective,4
852,1,Defective,4
853,1,Defective,4
854,1,Defective,4
855,1,Defective,4
856,1,Defective,4
857,1,Defective,4
858,1,Defective,4
859,1,Defective,4
860,1,Defective,4
861,1,Defective,4
862,1,Defective,4
863,1,Defective,4
864,1,Defective,4
865,1,Defective,4
866,1,Defective,4
867,1,Defective,4
868,1,Defective,4
869,1,Defective,4
870,1,Defective,4
871,1,Defective,4
872,1,Defective,4
873,1,Defective,4
874,1,Defective,4
875,1,Defective,4
876,1,Defective,4
877,1,Defective,4
878,1,Defective,4
879,1,Defective,4
880,1,Defective,4
881,1,Defective,4
882,1,Defective,4
883,1,Defective,4
884,1,Defective,4
885,1,Defective,4
886,1,Defective,4
887,1,Defective,4
888,1,Defective,4
889,1,Defective,4
890,1,Defective,4
891,1,Defective,4
892,1,Defective,4
893,1,Defective,4
894,1,Defective,4
895,1,Defective,4
896,1,Defective,4
897,1,Defective,4
898,1,Defective,4
899,1,Defective,4
900,1,Defective,4
901,1,Defective,4
902,1,Defective,4
903,1,Defective,4
904,1,Defective,4
905,1,Defective,4
906,1,Defective,4
907,1,Defective,4
908,1,Defective,4
909,1,Defective,4
910,1,Defective,4
911,1,Defective,4
912,1,Defective,4
913,1,Defective,4
914,1,Defective,4
915,1,Defective,4
916,1,Defective,4
917,1,Defective,4
918,1,Defective,4
919,1,Defective,4
920,1,Defective,4
921,1,Defective,4
922,1,Defective,4
923,1,Defective,4
924,1,Defective,4
925,1,Defective,4
926,1,Defective,4
927,1,Defective,4
928,1,Defective,4
929,1,Defective,4
930,1,Defective,4
931,1,Defective,4
932,1,Defective,4
933,1,Defective,4
934,1,Defective,4
935,1,Defective,4
936,1,Defective,4
937,1,Defective,4
938,1,Defective,4
939,1,Defective,4
940,1,Defective,4
941,1,Defective,4
942,1,Defective,4
943,1,Defective,4
944,1,Defective,4
945,1,Defective,4
946,1,Defective,4
947,1,Defective,4
948,1,Defective,4
949,1,Defective,4
950,1,Defective,4
951,1,Defective,4
952,1,Defective,4
953,1,Defective,4
954,1,Defective,4
955,1,Defective,4
956,1,Defective,4
957,1,Defective,4
958,1,Defective,4
959,1,Defective,4
960,1,Defective,4
961,1,Defective,4
962,1,Defective,4
963,1,Defective,4
964,1,Defective,4
965,1,Defective,4
966,1,Defective,4
967,1,Defective,4
968,1,Defective,4
969,1,Defective,4
970,1,Defective,4
971,1,Defective,4
972,1,Defective,4
973,1,Defective,4
974,1,Defective,4
975,1,Defective,4
976,1,Defective,4
977,1,Defective,4
978,1,Defective,4
979,1,Defective,4
980,1,Defective,4
981,1,Defective,4
982,1,Defective,4
983,1,Defective,4
984,1,Defective,4
985,1,Defective,4
986,1,Defective,4
987,1,Defective,4
988,1,Defective,4
989,1,Defective,4
990,1,Defective,4
991,1,Defective,4
992,1,Defective,4
993,1,Defective,4
994,1,Defective,4
995,1,Defective,4
996,1,Defective,4
997,1,Defective,4
998,1,Defective,4
999,1,Defective,4
