#step,cat_index,cat,V 
281,1,Defective,4
282,1,Defective,4
283,1,Defective,4
284,1,Defective,4
285,1,Defective,4
286,1,Defective,4
287,1,Defective,4
288,1,Defective,4
289,1,Defective,4
290,1,Defective,4
291,1,Defective,4
292,1,Defective,4
293,1,Defective,4
294,1,Defective,4
295,1,Defective,4
296,1,Defective,4
297,1,Defective,4
298,1,Defective,4
299,1,Defective,4
300,1,Defective,4
301,1,Defective,4
302,1,Defective,4
303,1,Defective,4
304,1,Defective,4
305,1,Defective,4
306,1,Defective,4
307,1,Defective,4
308,1,Defective,4
309,1,Defective,4
310,1,Defective,4
311,1,Defective,4
312,1,Defective,4
313,1,Defective,4
314,1,Defective,4
315,1,Defective,4
316,1,Defective,4
317,2,Crystal,4
318,2,Crystal,4
319,2,Crystal,4
320,2,Crystal,4
321,2,Crystal,4
322,2,Crystal,4
323,2,Crystal,4
324,2,Crystal,4
325,2,Crystal,4
326,2,Crystal,4
327,2,Crystal,4
328,2,Crystal,4
329,2,Crystal,4
330,2,Crystal,4
331,2,Crystal,4
332,2,Crystal,4
333,2,Crystal,4
334,2,Crystal,4
335,2,Crystal,4
336,2,Crystal,4
337,2,Crystal,4
338,2,Crystal,4
339,2,Crystal,4
340,2,Crystal,4
341,2,Crystal,4
342,2,Crystal,4
343,2,Crystal,4
344,2,Crystal,4
345,2,Crystal,4
346,2,Crystal,4
347,2,Crystal,4
348,2,Crystal,4
349,2,Crystal,4
350,2,Crystal,4
351,2,Crystal,4
352,2,Crystal,4
353,2,Crystal,4
354,2,Crystal,4
355,2,Crystal,4
356,2,Crystal,4
357,2,Crystal,4
358,2,Crystal,4
359,2,Crystal,4
360,2,Crystal,4
361,2,Crystal,4
362,2,Crystal,4
363,2,Crystal,4
364,2,Crystal,4
365,2,Crystal,4
366,2,Crystal,4
367,2,Crystal,4
368,2,Crystal,4
369,2,Crystal,4
370,2,Crystal,4
371,2,Crystal,4
372,2,Crystal,4
373,2,Crystal,4
374,2,Crystal,4
375,2,Crystal,4
376,2,Crystal,4
377,2,Crystal,4
378,2,Crystal,4
379,2,Crystal,4
380,2,Crystal,4
381,2,Crystal,4
382,2,Crystal,4
383,2,Crystal,4
384,2,Crystal,4
385,2,Crystal,4
386,2,Crystal,4
387,2,Crystal,4
388,2,Crystal,4
389,2,Crystal,4
390,2,Crystal,4
391,2,Crystal,4
392,2,Crystal,4
393,2,Crystal,4
394,2,Crystal,4
395,2,Crystal,4
396,2,Crystal,4
397,2,Crystal,4
398,2,Crystal,4
399,2,Crystal,4
400,2,Crystal,4
401,2,Crystal,4
402,2,Crystal,4
403,2,Crystal,4
404,2,Crystal,4
405,2,Crystal,4
406,2,Crystal,4
407,2,Crystal,4
408,2,Crystal,4
409,2,Crystal,4
410,2,Crystal,4
411,2,Crystal,4
412,2,Crystal,4
413,2,Crystal,4
414,2,Crystal,4
415,2,Crystal,4
416,2,Crystal,4
417,2,Crystal,4
418,2,Crystal,4
419,2,Crystal,4
420,2,Crystal,4
421,2,Crystal,4
422,2,Crystal,4
423,2,Crystal,4
424,2,Crystal,4
425,2,Crystal,4
426,2,Crystal,4
427,2,Crystal,4
428,2,Crystal,4
429,2,Crystal,4
430,2,Crystal,4
431,2,Crystal,4
432,2,Crystal,4
433,2,Crystal,4
434,2,Crystal,4
435,2,Crystal,4
436,2,Crystal,4
437,2,Crystal,4
438,2,Crystal,4
439,2,Crystal,4
440,2,Crystal,4
441,2,Crystal,4
442,2,Crystal,4
443,2,Crystal,4
444,2,Crystal,4
445,2,Crystal,4
446,1,Defective,4
447,2,Crystal,4
448,2,Crystal,4
449,2,Crystal,4
450,2,Crystal,4
451,2,Crystal,4
452,2,Crystal,4
453,2,Crystal,4
454,2,Crystal,4
455,2,Crystal,4
456,2,Crystal,4
457,2,Crystal,4
458,2,Crystal,4
459,2,Crystal,4
460,2,Crystal,4
461,2,Crystal,4
462,2,Crystal,4
463,2,Crystal,4
464,2,Crystal,4
465,2,Crystal,4
466,2,Crystal,4
467,2,Crystal,4
468,2,Crystal,4
469,2,Crystal,4
470,2,Crystal,4
471,2,Crystal,4
472,2,Crystal,4
473,2,Crystal,4
474,2,Crystal,4
475,2,Crystal,4
476,2,Crystal,4
477,2,Crystal,4
478,2,Crystal,4
479,2,Crystal,4
480,2,Crystal,4
481,2,Crystal,4
482,2,Crystal,4
483,2,Crystal,4
484,2,Crystal,4
485,2,Crystal,4
486,2,Crystal,4
487,2,Crystal,4
488,2,Crystal,4
489,2,Crystal,4
490,2,Crystal,4
491,2,Crystal,4
492,2,Crystal,4
493,2,Crystal,4
494,2,Crystal,4
495,2,Crystal,4
496,2,Crystal,4
497,2,Crystal,4
498,2,Crystal,4
499,2,Crystal,4
500,2,Crystal,4
501,2,Crystal,4
502,2,Crystal,4
503,2,Crystal,4
504,2,Crystal,4
505,2,Crystal,4
506,2,Crystal,4
507,2,Crystal,4
508,1,Defective,4
509,2,Crystal,4
510,2,Crystal,4
511,1,Defective,4
512,2,Crystal,4
513,2,Crystal,4
514,2,Crystal,4
515,2,Crystal,4
516,2,Crystal,4
517,2,Crystal,4
518,2,Crystal,4
519,2,Crystal,4
520,2,Crystal,4
521,2,Crystal,4
522,2,Crystal,4
523,2,Crystal,4
524,2,Crystal,4
525,2,Crystal,4
526,2,Crystal,4
527,2,Crystal,4
528,2,Crystal,4
529,2,Crystal,4
530,2,Crystal,4
531,1,Defective,4
532,1,Defective,4
533,1,Defective,4
534,2,Crystal,4
535,2,Crystal,4
536,2,Crystal,4
537,1,Defective,4
538,2,Crystal,4
539,2,Crystal,4
540,2,Crystal,4
541,1,Defective,4
542,2,Crystal,4
543,2,Crystal,4
544,2,Crystal,4
545,2,Crystal,4
546,2,Crystal,4
547,2,Crystal,4
548,2,Crystal,4
549,2,Crystal,4
550,2,Crystal,4
551,2,Crystal,4
552,2,Crystal,4
553,2,Crystal,4
554,2,Crystal,4
555,2,Crystal,4
556,2,Crystal,4
557,2,Crystal,4
558,2,Crystal,4
559,2,Crystal,4
560,2,Crystal,4
561,2,Crystal,4
562,2,Crystal,4
563,2,Crystal,4
564,2,Crystal,4
565,2,Crystal,4
566,2,Crystal,4
567,2,Crystal,4
568,2,Crystal,4
569,2,Crystal,4
570,2,Crystal,4
571,2,Crystal,4
572,2,Crystal,4
573,2,Crystal,4
574,2,Crystal,4
575,2,Crystal,4
576,2,Crystal,4
577,2,Crystal,4
578,2,Crystal,4
579,2,Crystal,4
580,2,Crystal,4
581,2,Crystal,4
582,2,Crystal,4
583,2,Crystal,4
584,2,Crystal,4
585,2,Crystal,4
586,2,Crystal,4
587,2,Crystal,4
588,2,Crystal,4
589,2,Crystal,4
590,2,Crystal,4
591,2,Crystal,4
592,2,Crystal,4
593,2,Crystal,4
594,2,Crystal,4
595,2,Crystal,4
596,2,Crystal,4
597,2,Crystal,4
598,2,Crystal,4
599,2,Crystal,4
600,2,Crystal,4
601,2,Crystal,4
602,2,Crystal,4
603,2,Crystal,4
604,2,Crystal,4
605,2,Crystal,4
606,2,Crystal,4
607,2,Crystal,4
608,2,Crystal,4
609,2,Crystal,4
610,2,Crystal,4
611,2,Crystal,4
612,2,Crystal,4
613,2,Crystal,4
614,2,Crystal,4
615,2,Crystal,4
616,2,Crystal,4
617,1,Defective,4
618,2,Crystal,4
619,2,Crystal,4
620,2,Crystal,4
621,2,Crystal,4
622,2,Crystal,4
623,2,Crystal,4
624,2,Crystal,4
625,2,Crystal,4
626,2,Crystal,4
627,2,Crystal,4
628,2,Crystal,4
629,2,Crystal,4
630,2,Crystal,4
631,2,Crystal,4
632,2,Crystal,4
633,2,Crystal,4
634,2,Crystal,4
635,2,Crystal,4
636,2,Crystal,4
637,2,Crystal,4
638,2,Crystal,4
639,2,Crystal,4
640,2,Crystal,4
641,2,Crystal,4
642,2,Crystal,4
643,2,Crystal,4
644,2,Crystal,4
645,2,Crystal,4
646,2,Crystal,4
647,2,Crystal,4
648,2,Crystal,4
649,2,Crystal,4
650,2,Crystal,4
651,2,Crystal,4
652,2,Crystal,4
653,2,Crystal,4
654,2,Crystal,4
655,2,Crystal,4
656,2,Crystal,4
657,2,Crystal,4
658,2,Crystal,4
659,2,Crystal,4
660,2,Crystal,4
661,2,Crystal,4
662,2,Crystal,4
663,2,Crystal,4
664,2,Crystal,4
665,2,Crystal,4
666,2,Crystal,4
667,2,Crystal,4
668,2,Crystal,4
669,2,Crystal,4
670,2,Crystal,4
671,2,Crystal,4
672,2,Crystal,4
673,2,Crystal,4
674,2,Crystal,4
675,2,Crystal,4
676,2,Crystal,4
677,2,Crystal,4
678,2,Crystal,4
679,2,Crystal,4
680,2,Crystal,4
681,2,Crystal,4
682,2,Crystal,4
683,2,Crystal,4
684,2,Crystal,4
685,2,Crystal,4
686,2,Crystal,4
687,2,Crystal,4
688,2,Crystal,4
689,2,Crystal,4
690,1,Defective,4
691,1,Defective,4
692,2,Crystal,4
693,2,Crystal,4
694,1,Defective,4
695,1,Defective,4
696,2,Crystal,4
697,2,Crystal,4
698,1,Defective,4
699,2,Crystal,4
700,2,Crystal,4
701,1,Defective,4
702,2,Crystal,4
703,2,Crystal,4
704,2,Crystal,4
705,2,Crystal,4
706,1,Defective,4
707,2,Crystal,4
708,1,Defective,4
709,1,Defective,4
710,1,Defective,4
711,2,Crystal,4
712,2,Crystal,4
713,2,Crystal,4
714,1,Defective,4
715,1,Defective,4
716,1,Defective,4
717,1,Defective,4
718,1,Defective,4
719,1,Defective,4
720,2,Crystal,4
721,1,Defective,4
722,1,Defective,4
723,1,Defective,4
724,1,Defective,4
725,2,Crystal,4
726,1,Defective,4
727,1,Defective,4
728,1,Defective,4
729,1,Defective,4
730,1,Defective,4
731,2,Crystal,4
732,1,Defective,4
733,2,Crystal,4
734,2,Crystal,4
735,2,Crystal,4
736,2,Crystal,4
737,2,Crystal,4
738,2,Crystal,4
739,2,Crystal,4
740,2,Crystal,4
741,2,Crystal,4
742,1,Defective,4
743,1,Defective,4
744,2,Crystal,4
745,2,Crystal,4
746,2,Crystal,4
747,2,Crystal,4
748,2,Crystal,4
749,2,Crystal,4
750,2,Crystal,4
751,2,Crystal,4
752,2,Crystal,4
753,2,Crystal,4
754,2,Crystal,4
755,2,Crystal,4
756,2,Crystal,4
757,2,Crystal,4
758,2,Crystal,4
759,2,Crystal,4
760,2,Crystal,4
761,2,Crystal,4
762,2,Crystal,4
763,2,Crystal,4
764,2,Crystal,4
765,2,Crystal,4
766,2,Crystal,4
767,2,Crystal,4
768,2,Crystal,4
769,2,Crystal,4
770,2,Crystal,4
771,2,Crystal,4
772,2,Crystal,4
773,2,Crystal,4
774,2,Crystal,4
775,2,Crystal,4
776,2,Crystal,4
777,2,Crystal,4
778,2,Crystal,4
779,2,Crystal,4
780,2,Crystal,4
781,2,Crystal,4
782,2,Crystal,4
783,2,Crystal,4
784,2,Crystal,4
785,2,Crystal,4
786,2,Crystal,4
787,2,Crystal,4
788,2,Crystal,4
789,2,Crystal,4
790,2,Crystal,4
791,2,Crystal,4
792,2,Crystal,4
793,2,Crystal,4
794,2,Crystal,4
795,2,Crystal,4
796,2,Crystal,4
797,2,Crystal,4
798,2,Crystal,4
799,2,Crystal,4
800,2,Crystal,4
801,2,Crystal,4
802,2,Crystal,4
803,2,Crystal,4
804,2,Crystal,4
805,2,Crystal,4
806,2,Crystal,4
807,2,Crystal,4
808,2,Crystal,4
809,2,Crystal,4
810,2,Crystal,4
811,2,Crystal,4
812,2,Crystal,4
813,2,Crystal,4
814,2,Crystal,4
815,2,Crystal,4
816,2,Crystal,4
817,2,Crystal,4
818,2,Crystal,4
819,2,Crystal,4
820,2,Crystal,4
821,2,Crystal,4
822,2,Crystal,4
823,2,Crystal,4
824,2,Crystal,4
825,2,Crystal,4
826,2,Crystal,4
827,2,Crystal,4
828,2,Crystal,4
829,2,Crystal,4
830,2,Crystal,4
831,2,Crystal,4
832,2,Crystal,4
833,2,Crystal,4
834,2,Crystal,4
835,2,Crystal,4
836,2,Crystal,4
837,2,Crystal,4
838,2,Crystal,4
839,2,Crystal,4
840,2,Crystal,4
841,2,Crystal,4
842,2,Crystal,4
843,2,Crystal,4
844,2,Crystal,4
845,2,Crystal,4
846,2,Crystal,4
847,2,Crystal,4
848,2,Crystal,4
849,2,Crystal,4
850,2,Crystal,4
851,2,Crystal,4
852,2,Crystal,4
853,2,Crystal,4
854,2,Crystal,4
855,2,Crystal,4
856,2,Crystal,4
857,2,Crystal,4
858,2,Crystal,4
859,2,Crystal,4
860,2,Crystal,4
861,2,Crystal,4
862,2,Crystal,4
863,2,Crystal,4
864,2,Crystal,4
865,2,Crystal,4
866,2,Crystal,4
867,2,Crystal,4
868,2,Crystal,4
869,2,Crystal,4
870,2,Crystal,4
871,2,Crystal,4
872,2,Crystal,4
873,2,Crystal,4
874,2,Crystal,4
875,2,Crystal,4
876,2,Crystal,4
877,2,Crystal,4
878,2,Crystal,4
879,2,Crystal,4
880,2,Crystal,4
881,2,Crystal,4
882,2,Crystal,4
883,2,Crystal,4
884,2,Crystal,4
885,2,Crystal,4
886,2,Crystal,4
887,2,Crystal,4
888,2,Crystal,4
889,2,Crystal,4
890,2,Crystal,4
891,2,Crystal,4
892,2,Crystal,4
893,2,Crystal,4
894,2,Crystal,4
895,2,Crystal,4
896,2,Crystal,4
897,2,Crystal,4
898,2,Crystal,4
899,2,Crystal,4
900,2,Crystal,4
901,2,Crystal,4
902,2,Crystal,4
903,2,Crystal,4
904,2,Crystal,4
905,2,Crystal,4
906,2,Crystal,4
907,2,Crystal,4
908,2,Crystal,4
909,2,Crystal,4
910,2,Crystal,4
911,2,Crystal,4
912,2,Crystal,4
913,2,Crystal,4
914,2,Crystal,4
915,2,Crystal,4
916,2,Crystal,4
917,2,Crystal,4
918,2,Crystal,4
919,2,Crystal,4
920,2,Crystal,4
921,2,Crystal,4
922,2,Crystal,4
923,2,Crystal,4
924,2,Crystal,4
925,2,Crystal,4
926,2,Crystal,4
927,2,Crystal,4
928,2,Crystal,4
929,2,Crystal,4
930,2,Crystal,4
931,2,Crystal,4
932,2,Crystal,4
933,2,Crystal,4
934,2,Crystal,4
935,2,Crystal,4
936,2,Crystal,4
937,2,Crystal,4
938,2,Crystal,4
939,2,Crystal,4
940,2,Crystal,4
941,2,Crystal,4
942,2,Crystal,4
943,2,Crystal,4
944,2,Crystal,4
945,2,Crystal,4
946,2,Crystal,4
947,2,Crystal,4
948,2,Crystal,4
949,2,Crystal,4
950,2,Crystal,4
951,2,Crystal,4
952,2,Crystal,4
953,2,Crystal,4
954,2,Crystal,4
955,2,Crystal,4
956,2,Crystal,4
957,2,Crystal,4
958,2,Crystal,4
959,2,Crystal,4
960,2,Crystal,4
961,2,Crystal,4
962,2,Crystal,4
963,2,Crystal,4
964,2,Crystal,4
965,2,Crystal,4
966,2,Crystal,4
967,2,Crystal,4
968,2,Crystal,4
969,2,Crystal,4
970,2,Crystal,4
971,2,Crystal,4
972,2,Crystal,4
973,2,Crystal,4
974,2,Crystal,4
975,2,Crystal,4
976,2,Crystal,4
977,2,Crystal,4
978,2,Crystal,4
979,2,Crystal,4
980,2,Crystal,4
981,2,Crystal,4
982,2,Crystal,4
983,2,Crystal,4
984,2,Crystal,4
985,2,Crystal,4
986,2,Crystal,4
987,2,Crystal,4
988,2,Crystal,4
989,2,Crystal,4
990,2,Crystal,4
991,2,Crystal,4
992,2,Crystal,4
993,2,Crystal,4
994,2,Crystal,4
995,2,Crystal,4
996,2,Crystal,4
997,2,Crystal,4
998,2,Crystal,4
999,2,Crystal,4
